DateTime,LCLid,stdorToU,KWH/hh (per half hour) 
30:00.0,MAC000003,Std,0.211
00:00.0,MAC000003,Std,0.234
30:00.0,MAC000003,Std,0.264
00:00.0,MAC000003,Std,0.249
30:00.0,MAC000003,Std,0.375
00:00.0,MAC000003,Std,0.203
30:00.0,MAC000003,Std,0.113
00:00.0,MAC000003,Std,0.24
30:00.0,MAC000003,Std,0.197
00:00.0,MAC000003,Std,0.171
30:00.0,MAC000003,Std,0.169
00:00.0,MAC000003,Std,0.147
30:00.0,MAC000003,Std,0.169
00:00.0,MAC000003,Std,0.111
30:00.0,MAC000003,Std,0.121
00:00.0,MAC000003,Std,0.138
30:00.0,MAC000003,Std,1.478
00:00.0,MAC000003,Std,1.512
30:00.0,MAC000003,Std,0.174
00:00.0,MAC000003,Std,0.073
30:00.0,MAC000003,Std,0.555
00:00.0,MAC000003,Std,0.116
30:00.0,MAC000003,Std,0.336
00:00.0,MAC000003,Std,0.299
30:00.0,MAC000003,Std,0.084
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,0.329
00:00.0,MAC000003,Std,0.083
30:00.0,MAC000003,Std,0.433
00:00.0,MAC000003,Std,1.4170001
30:00.0,MAC000003,Std,0.305
00:00.0,MAC000003,Std,0.299
30:00.0,MAC000003,Std,0.335
00:00.0,MAC000003,Std,0.193
30:00.0,MAC000003,Std,0.244
00:00.0,MAC000003,Std,0.292
30:00.0,MAC000003,Std,0.272
00:00.0,MAC000003,Std,0.152
30:00.0,MAC000003,Std,0.125
00:00.0,MAC000003,Std,0.138
30:00.0,MAC000003,Std,0.139
00:00.0,MAC000003,Std,0.212
30:00.0,MAC000003,Std,0.171
00:00.0,MAC000003,Std,0.153
30:00.0,MAC000003,Std,0.177
00:00.0,MAC000003,Std,0.12
30:00.0,MAC000003,Std,0.152
00:00.0,MAC000003,Std,0.138
30:00.0,MAC000003,Std,0.2
00:00.0,MAC000003,Std,0.289
30:00.0,MAC000003,Std,0.284
00:00.0,MAC000003,Std,0.307
30:00.0,MAC000003,Std,0.303
00:00.0,MAC000003,Std,0.262
30:00.0,MAC000003,Std,0.388
00:00.0,MAC000003,Std,0.127
30:00.0,MAC000003,Std,0.116
00:00.0,MAC000003,Std,0.198
30:00.0,MAC000003,Std,0.142
00:00.0,MAC000003,Std,0.158
30:00.0,MAC000003,Std,0.09
00:00.0,MAC000003,Std,0.063
30:00.0,MAC000003,Std,0.104
00:00.0,MAC000003,Std,0.083
30:00.0,MAC000003,Std,1.5
00:00.0,MAC000003,Std,1.549
30:00.0,MAC000003,Std,0.476
00:00.0,MAC000003,Std,0.081
30:00.0,MAC000003,Std,0.465
00:00.0,MAC000003,Std,0.058
30:00.0,MAC000003,Std,0.432
00:00.0,MAC000003,Std,0.108
30:00.0,MAC000003,Std,0.109
00:00.0,MAC000003,Std,0.425
30:00.0,MAC000003,Std,0.057
00:00.0,MAC000003,Std,0.082
30:00.0,MAC000003,Std,0.341
00:00.0,MAC000003,Std,0.11
30:00.0,MAC000003,Std,0.315
00:00.0,MAC000003,Std,0.146
30:00.0,MAC000003,Std,0.229
00:00.0,MAC000003,Std,0.238
30:00.0,MAC000003,Std,0.214
00:00.0,MAC000003,Std,0.247
30:00.0,MAC000003,Std,0.292
00:00.0,MAC000003,Std,0.15
30:00.0,MAC000003,Std,0.102
00:00.0,MAC000003,Std,0.093
30:00.0,MAC000003,Std,0.08
00:00.0,MAC000003,Std,0.054
30:00.0,MAC000003,Std,0.132
00:00.0,MAC000003,Std,0.151
30:00.0,MAC000003,Std,0.125
00:00.0,MAC000003,Std,0.126
30:00.0,MAC000003,Std,0.065
00:00.0,MAC000003,Std,0.115
30:00.0,MAC000003,Std,0.124
00:00.0,MAC000003,Std,0.189
30:00.0,MAC000003,Std,0.186
00:00.0,MAC000003,Std,0.141
30:00.0,MAC000003,Std,0.312
00:00.0,MAC000003,Std,0.131
30:00.0,MAC000003,Std,0.109
00:00.0,MAC000003,Std,0.207
30:00.0,MAC000003,Std,0.168
00:00.0,MAC000003,Std,0.158
30:00.0,MAC000003,Std,0.136
00:00.0,MAC000003,Std,0.074
30:00.0,MAC000003,Std,0.088
00:00.0,MAC000003,Std,0.079
30:00.0,MAC000003,Std,0.091
00:00.0,MAC000003,Std,0.137
30:00.0,MAC000003,Std,1.529
00:00.0,MAC000003,Std,1.501
30:00.0,MAC000003,Std,0.816
00:00.0,MAC000003,Std,0.057
30:00.0,MAC000003,Std,0.459
00:00.0,MAC000003,Std,0.123
30:00.0,MAC000003,Std,0.4
00:00.0,MAC000003,Std,0.112
30:00.0,MAC000003,Std,0.065
00:00.0,MAC000003,Std,0.426
30:00.0,MAC000003,Std,0.811
00:00.0,MAC000003,Std,0.254
30:00.0,MAC000003,Std,0.272
00:00.0,MAC000003,Std,0.615
30:00.0,MAC000003,Std,0.31
00:00.0,MAC000003,Std,0.191
30:00.0,MAC000003,Std,0.214
00:00.0,MAC000003,Std,0.212
30:00.0,MAC000003,Std,0.33
00:00.0,MAC000003,Std,0.259
30:00.0,MAC000003,Std,0.232
00:00.0,MAC000003,Std,0.088
30:00.0,MAC000003,Std,0.069
00:00.0,MAC000003,Std,0.114
30:00.0,MAC000003,Std,0.158
00:00.0,MAC000003,Std,0.221
30:00.0,MAC000003,Std,0.175
00:00.0,MAC000003,Std,0.103
30:00.0,MAC000003,Std,0.093
00:00.0,MAC000003,Std,0.111
30:00.0,MAC000003,Std,0.1
00:00.0,MAC000003,Std,0.093
30:00.0,MAC000003,Std,0.133
00:00.0,MAC000003,Std,0.131
30:00.0,MAC000003,Std,0.117
00:00.0,MAC000003,Std,0.211
30:00.0,MAC000003,Std,0.127
00:00.0,MAC000003,Std,0.213
30:00.0,MAC000003,Std,0.279
00:00.0,MAC000003,Std,0.24
30:00.0,MAC000003,Std,0.194
00:00.0,MAC000003,Std,0.194
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.181
30:00.0,MAC000003,Std,0.133
00:00.0,MAC000003,Std,0.097
30:00.0,MAC000003,Std,0.101
00:00.0,MAC000003,Std,0.064
30:00.0,MAC000003,Std,1.513
00:00.0,MAC000003,Std,1.549
30:00.0,MAC000003,Std,0.26
00:00.0,MAC000003,Std,0.584
30:00.0,MAC000003,Std,0.061
00:00.0,MAC000003,Std,0.384
30:00.0,MAC000003,Std,0.092
00:00.0,MAC000003,Std,0.071
30:00.0,MAC000003,Std,0.435
00:00.0,MAC000003,Std,0.116
30:00.0,MAC000003,Std,0.107
00:00.0,MAC000003,Std,0.544
30:00.0,MAC000003,Std,0.262
00:00.0,MAC000003,Std,0.642
30:00.0,MAC000003,Std,0.349
00:00.0,MAC000003,Std,0.247
30:00.0,MAC000003,Std,0.272
00:00.0,MAC000003,Std,0.247
30:00.0,MAC000003,Std,0.241
00:00.0,MAC000003,Std,0.314
30:00.0,MAC000003,Std,0.284
00:00.0,MAC000003,Std,0.227
30:00.0,MAC000003,Std,0.195
00:00.0,MAC000003,Std,0.244
30:00.0,MAC000003,Std,0.266
00:00.0,MAC000003,Std,0.156
30:00.0,MAC000003,Std,0.094
00:00.0,MAC000003,Std,0.099
30:00.0,MAC000003,Std,0.076
00:00.0,MAC000003,Std,0.113
30:00.0,MAC000003,Std,0.174
00:00.0,MAC000003,Std,0.132
30:00.0,MAC000003,Std,0.309
00:00.0,MAC000003,Std,0.25
30:00.0,MAC000003,Std,0.587
00:00.0,MAC000003,Std,0.671
30:00.0,MAC000003,Std,0.221
00:00.0,MAC000003,Std,0.262
30:00.0,MAC000003,Std,0.172
00:00.0,MAC000003,Std,0.142
30:00.0,MAC000003,Std,0.155
00:00.0,MAC000003,Std,0.147
30:00.0,MAC000003,Std,0.169
00:00.0,MAC000003,Std,0.172
30:00.0,MAC000003,Std,0.142
00:00.0,MAC000003,Std,0.131
30:00.0,MAC000003,Std,0.088
00:00.0,MAC000003,Std,0.079
30:00.0,MAC000003,Std,1.569
00:00.0,MAC000003,Std,1.536
30:00.0,MAC000003,Std,1.038
00:00.0,MAC000003,Std,0.098
30:00.0,MAC000003,Std,0.514
00:00.0,MAC000003,Std,0.144
30:00.0,MAC000003,Std,0.407
00:00.0,MAC000003,Std,0.112
30:00.0,MAC000003,Std,0.145
00:00.0,MAC000003,Std,0.362
30:00.0,MAC000003,Std,0.082
00:00.0,MAC000003,Std,0.082
30:00.0,MAC000003,Std,0.354
00:00.0,MAC000003,Std,0.454
30:00.0,MAC000003,Std,0.403
00:00.0,MAC000003,Std,0.259
30:00.0,MAC000003,Std,0.255
00:00.0,MAC000003,Std,0.244
30:00.0,MAC000003,Std,0.246
00:00.0,MAC000003,Std,0.284
30:00.0,MAC000003,Std,0.256
00:00.0,MAC000003,Std,0.31
30:00.0,MAC000003,Std,0.666
00:00.0,MAC000003,Std,0.856
30:00.0,MAC000003,Std,0.391
00:00.0,MAC000003,Std,0.222
30:00.0,MAC000003,Std,0.207
00:00.0,MAC000003,Std,0.17
30:00.0,MAC000003,Std,0.122
00:00.0,MAC000003,Std,0.117
30:00.0,MAC000003,Std,0.055
00:00.0,MAC000003,Std,0.075
30:00.0,MAC000003,Std,0.116
00:00.0,MAC000003,Std,0.098
30:00.0,MAC000003,Std,0.164
00:00.0,MAC000003,Std,0.131
30:00.0,MAC000003,Std,0.07
00:00.0,MAC000003,Std,0.107
30:00.0,MAC000003,Std,0.114
00:00.0,MAC000003,Std,0.135
30:00.0,MAC000003,Std,0.103
00:00.0,MAC000003,Std,0.166
30:00.0,MAC000003,Std,0.156
00:00.0,MAC000003,Std,0.146
30:00.0,MAC000003,Std,0.142
00:00.0,MAC000003,Std,0.08
30:00.0,MAC000003,Std,0.089
00:00.0,MAC000003,Std,0.122
30:00.0,MAC000003,Std,1.544
00:00.0,MAC000003,Std,1.559
30:00.0,MAC000003,Std,0.53
00:00.0,MAC000003,Std,0.1
30:00.0,MAC000003,Std,0.493
00:00.0,MAC000003,Std,0.057
30:00.0,MAC000003,Std,0.421
00:00.0,MAC000003,Std,0.117
30:00.0,MAC000003,Std,0.145
00:00.0,MAC000003,Std,0.41
30:00.0,MAC000003,Std,0.058
00:00.0,MAC000003,Std,0.077
30:00.0,MAC000003,Std,0.391
00:00.0,MAC000003,Std,0.111
30:00.0,MAC000003,Std,0.145
00:00.0,MAC000003,Std,0.125
30:00.0,MAC000003,Std,0.133
00:00.0,MAC000003,Std,0.363
30:00.0,MAC000003,Std,0.305
00:00.0,MAC000003,Std,0.614
30:00.0,MAC000003,Std,0.725
00:00.0,MAC000003,Std,0.677
30:00.0,MAC000003,Std,0.805
00:00.0,MAC000003,Std,1.031
30:00.0,MAC000003,Std,0.416
00:00.0,MAC000003,Std,0.185
30:00.0,MAC000003,Std,0.226
00:00.0,MAC000003,Std,0.162
30:00.0,MAC000003,Std,0.122
00:00.0,MAC000003,Std,0.133
30:00.0,MAC000003,Std,0.093
00:00.0,MAC000003,Std,0.139
30:00.0,MAC000003,Std,0.106
00:00.0,MAC000003,Std,0.131
30:00.0,MAC000003,Std,0.175
00:00.0,MAC000003,Std,0.135
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.118
30:00.0,MAC000003,Std,0.12
00:00.0,MAC000003,Std,0.197
30:00.0,MAC000003,Std,0.194
00:00.0,MAC000003,Std,0.179
30:00.0,MAC000003,Std,0.14
00:00.0,MAC000003,Std,0.112
30:00.0,MAC000003,Std,0.08
00:00.0,MAC000003,Std,0.077
30:00.0,MAC000003,Std,0.132
00:00.0,MAC000003,Std,0.102
00:00.0,MAC000003,Std,0.102
30:00.0,MAC000003,Std,1.521
00:00.0,MAC000003,Std,1.495
30:00.0,MAC000003,Std,1.327
00:00.0,MAC000003,Std,0.146
30:00.0,MAC000003,Std,0.529
00:00.0,MAC000003,Std,0.171
30:00.0,MAC000003,Std,0.168
00:00.0,MAC000003,Std,0.397
30:00.0,MAC000003,Std,0.113
00:00.0,MAC000003,Std,0.331
30:00.0,MAC000003,Std,0.128
00:00.0,MAC000003,Std,0.159
30:00.0,MAC000003,Std,0.952
00:00.0,MAC000003,Std,0.461
30:00.0,MAC000003,Std,0.28
00:00.0,MAC000003,Std,0.256
30:00.0,MAC000003,Std,0.233
00:00.0,MAC000003,Std,0.207
30:00.0,MAC000003,Std,0.256
00:00.0,MAC000003,Std,0.263
30:00.0,MAC000003,Std,0.207
00:00.0,MAC000003,Std,0.145
30:00.0,MAC000003,Std,0.07
00:00.0,MAC000003,Std,0.143
30:00.0,MAC000003,Std,0.197
00:00.0,MAC000003,Std,0.152
30:00.0,MAC000003,Std,0.175
00:00.0,MAC000003,Std,0.1
30:00.0,MAC000003,Std,0.117
00:00.0,MAC000003,Std,0.077
30:00.0,MAC000003,Std,0.104
00:00.0,MAC000003,Std,0.226
30:00.0,MAC000003,Std,0.343
00:00.0,MAC000003,Std,0.258
30:00.0,MAC000003,Std,0.272
00:00.0,MAC000003,Std,0.242
30:00.0,MAC000003,Std,0.239
00:00.0,MAC000003,Std,0.178
30:00.0,MAC000003,Std,0.14
00:00.0,MAC000003,Std,0.163
30:00.0,MAC000003,Std,0.162
00:00.0,MAC000003,Std,0.189
30:00.0,MAC000003,Std,0.14
00:00.0,MAC000003,Std,0.148
30:00.0,MAC000003,Std,0.111
00:00.0,MAC000003,Std,0.114
30:00.0,MAC000003,Std,0.13
00:00.0,MAC000003,Std,0.143
30:00.0,MAC000003,Std,1.474
00:00.0,MAC000003,Std,1.518
30:00.0,MAC000003,Std,0.604
00:00.0,MAC000003,Std,0.069
30:00.0,MAC000003,Std,0.422
00:00.0,MAC000003,Std,0.096
30:00.0,MAC000003,Std,0.424
00:00.0,MAC000003,Std,0.107
30:00.0,MAC000003,Std,0.089
00:00.0,MAC000003,Std,0.395
30:00.0,MAC000003,Std,0.106
00:00.0,MAC000003,Std,0.617
30:00.0,MAC000003,Std,0.145
00:00.0,MAC000003,Std,0.868
30:00.0,MAC000003,Std,0.237
00:00.0,MAC000003,Std,0.191
30:00.0,MAC000003,Std,0.355
00:00.0,MAC000003,Std,0.209
30:00.0,MAC000003,Std,0.272
00:00.0,MAC000003,Std,0.21
30:00.0,MAC000003,Std,0.124
00:00.0,MAC000003,Std,0.127
30:00.0,MAC000003,Std,0.056
00:00.0,MAC000003,Std,0.099
30:00.0,MAC000003,Std,0.055
00:00.0,MAC000003,Std,0.111
30:00.0,MAC000003,Std,0.123
00:00.0,MAC000003,Std,0.248
30:00.0,MAC000003,Std,0.178
00:00.0,MAC000003,Std,0.084
30:00.0,MAC000003,Std,0.09
00:00.0,MAC000003,Std,0.071
30:00.0,MAC000003,Std,0.127
00:00.0,MAC000003,Std,0.135
30:00.0,MAC000003,Std,0.111
00:00.0,MAC000003,Std,0.15
30:00.0,MAC000003,Std,0.15
00:00.0,MAC000003,Std,0.164
30:00.0,MAC000003,Std,0.165
00:00.0,MAC000003,Std,0.148
30:00.0,MAC000003,Std,0.19
00:00.0,MAC000003,Std,0.116
30:00.0,MAC000003,Std,0.134
00:00.0,MAC000003,Std,0.117
30:00.0,MAC000003,Std,0.124
00:00.0,MAC000003,Std,0.141
30:00.0,MAC000003,Std,0.105
00:00.0,MAC000003,Std,0.146
30:00.0,MAC000003,Std,1.502
00:00.0,MAC000003,Std,1.475
30:00.0,MAC000003,Std,0.496
00:00.0,MAC000003,Std,0.059
30:00.0,MAC000003,Std,0.427
00:00.0,MAC000003,Std,0.149
30:00.0,MAC000003,Std,0.392
00:00.0,MAC000003,Std,0.146
30:00.0,MAC000003,Std,0.141
00:00.0,MAC000003,Std,0.337
30:00.0,MAC000003,Std,0.111
00:00.0,MAC000003,Std,0.106
30:00.0,MAC000003,Std,0.653
00:00.0,MAC000003,Std,0.399
30:00.0,MAC000003,Std,0.319
00:00.0,MAC000003,Std,0.294
30:00.0,MAC000003,Std,0.262
00:00.0,MAC000003,Std,0.28
30:00.0,MAC000003,Std,0.252
00:00.0,MAC000003,Std,0.244
30:00.0,MAC000003,Std,0.137
00:00.0,MAC000003,Std,0.096
30:00.0,MAC000003,Std,0.721
00:00.0,MAC000003,Std,0.279
30:00.0,MAC000003,Std,0.278
00:00.0,MAC000003,Std,0.198
30:00.0,MAC000003,Std,0.154
00:00.0,MAC000003,Std,0.197
30:00.0,MAC000003,Std,0.107
00:00.0,MAC000003,Std,0.099
30:00.0,MAC000003,Std,0.107
00:00.0,MAC000003,Std,0.101
30:00.0,MAC000003,Std,0.165
00:00.0,MAC000003,Std,0.124
30:00.0,MAC000003,Std,0.127
00:00.0,MAC000003,Std,0.135
30:00.0,MAC000003,Std,0.138
00:00.0,MAC000003,Std,0.228
30:00.0,MAC000003,Std,0.209
00:00.0,MAC000003,Std,0.155
30:00.0,MAC000003,Std,0.182
00:00.0,MAC000003,Std,0.152
30:00.0,MAC000003,Std,1.1569999
00:00.0,MAC000003,Std,0.157
30:00.0,MAC000003,Std,0.147
00:00.0,MAC000003,Std,0.124
30:00.0,MAC000003,Std,0.105
00:00.0,MAC000003,Std,0.17
30:00.0,MAC000003,Std,1.5190001
00:00.0,MAC000003,Std,1.557
30:00.0,MAC000003,Std,0.445
00:00.0,MAC000003,Std,0.087
30:00.0,MAC000003,Std,0.493
00:00.0,MAC000003,Std,0.056
30:00.0,MAC000003,Std,0.088
00:00.0,MAC000003,Std,0.418
30:00.0,MAC000003,Std,0.159
00:00.0,MAC000003,Std,0.172
30:00.0,MAC000003,Std,0.438
00:00.0,MAC000003,Std,0.106
30:00.0,MAC000003,Std,0.47
00:00.0,MAC000003,Std,0.552
30:00.0,MAC000003,Std,0.253
00:00.0,MAC000003,Std,0.282
30:00.0,MAC000003,Std,0.238
00:00.0,MAC000003,Std,0.259
30:00.0,MAC000003,Std,0.161
00:00.0,MAC000003,Std,0.109
30:00.0,MAC000003,Std,0.175
00:00.0,MAC000003,Std,0.628
30:00.0,MAC000003,Std,0.244
00:00.0,MAC000003,Std,0.273
30:00.0,MAC000003,Std,0.202
00:00.0,MAC000003,Std,0.133
30:00.0,MAC000003,Std,0.167
00:00.0,MAC000003,Std,0.119
30:00.0,MAC000003,Std,0.156
00:00.0,MAC000003,Std,0.115
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.134
30:00.0,MAC000003,Std,0.077
00:00.0,MAC000003,Std,0.107
30:00.0,MAC000003,Std,0.077
00:00.0,MAC000003,Std,0.126
30:00.0,MAC000003,Std,0.168
00:00.0,MAC000003,Std,0.151
30:00.0,MAC000003,Std,0.191
00:00.0,MAC000003,Std,0.113
30:00.0,MAC000003,Std,0.145
00:00.0,MAC000003,Std,0.126
30:00.0,MAC000003,Std,0.123
00:00.0,MAC000003,Std,0.134
30:00.0,MAC000003,Std,0.105
00:00.0,MAC000003,Std,0.169
30:00.0,MAC000003,Std,0.11
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,1.522
00:00.0,MAC000003,Std,1.262
30:00.0,MAC000003,Std,0.138
00:00.0,MAC000003,Std,0.513
30:00.0,MAC000003,Std,0.102
00:00.0,MAC000003,Std,0.083
30:00.0,MAC000003,Std,0.388
00:00.0,MAC000003,Std,0.135
30:00.0,MAC000003,Std,0.102
00:00.0,MAC000003,Std,0.434
30:00.0,MAC000003,Std,0.172
00:00.0,MAC000003,Std,0.162
30:00.0,MAC000003,Std,0.65
00:00.0,MAC000003,Std,0.562
30:00.0,MAC000003,Std,0.214
00:00.0,MAC000003,Std,0.235
30:00.0,MAC000003,Std,0.274
00:00.0,MAC000003,Std,0.243
30:00.0,MAC000003,Std,0.294
00:00.0,MAC000003,Std,0.314
30:00.0,MAC000003,Std,0.312
00:00.0,MAC000003,Std,0.243
30:00.0,MAC000003,Std,0.202
00:00.0,MAC000003,Std,0.24
30:00.0,MAC000003,Std,0.21
00:00.0,MAC000003,Std,0.124
30:00.0,MAC000003,Std,0.137
00:00.0,MAC000003,Std,0.082
30:00.0,MAC000003,Std,0.093
00:00.0,MAC000003,Std,0.099
30:00.0,MAC000003,Std,0.105
00:00.0,MAC000003,Std,0.195
30:00.0,MAC000003,Std,0.215
00:00.0,MAC000003,Std,0.22
30:00.0,MAC000003,Std,0.25
00:00.0,MAC000003,Std,0.195
30:00.0,MAC000003,Std,0.256
00:00.0,MAC000003,Std,0.284
30:00.0,MAC000003,Std,0.191
00:00.0,MAC000003,Std,0.198
30:00.0,MAC000003,Std,0.17
00:00.0,MAC000003,Std,0.145
30:00.0,MAC000003,Std,0.13
00:00.0,MAC000003,Std,0.114
30:00.0,MAC000003,Std,0.185
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,0.142
00:00.0,MAC000003,Std,0.091
30:00.0,MAC000003,Std,1.464
00:00.0,MAC000003,Std,1.517
30:00.0,MAC000003,Std,0.625
00:00.0,MAC000003,Std,0.137
30:00.0,MAC000003,Std,0.558
00:00.0,MAC000003,Std,0.102
30:00.0,MAC000003,Std,0.123
00:00.0,MAC000003,Std,0.504
30:00.0,MAC000003,Std,0.124
00:00.0,MAC000003,Std,0.131
30:00.0,MAC000003,Std,0.536
00:00.0,MAC000003,Std,0.146
30:00.0,MAC000003,Std,0.302
00:00.0,MAC000003,Std,0.679
30:00.0,MAC000003,Std,0.24
00:00.0,MAC000003,Std,0.268
30:00.0,MAC000003,Std,0.095
00:00.0,MAC000003,Std,0.122
30:00.0,MAC000003,Std,0.111
00:00.0,MAC000003,Std,0.097
30:00.0,MAC000003,Std,0.092
00:00.0,MAC000003,Std,0.086
30:00.0,MAC000003,Std,0.129
00:00.0,MAC000003,Std,0.107
30:00.0,MAC000003,Std,0.138
00:00.0,MAC000003,Std,0.649
30:00.0,MAC000003,Std,0.763
00:00.0,MAC000003,Std,0.246
30:00.0,MAC000003,Std,0.121
00:00.0,MAC000003,Std,0.129
30:00.0,MAC000003,Std,0.134
00:00.0,MAC000003,Std,0.105
30:00.0,MAC000003,Std,0.174
00:00.0,MAC000003,Std,0.112
30:00.0,MAC000003,Std,0.128
00:00.0,MAC000003,Std,0.086
30:00.0,MAC000003,Std,0.063
00:00.0,MAC000003,Std,0.143
30:00.0,MAC000003,Std,0.141
00:00.0,MAC000003,Std,0.245
30:00.0,MAC000003,Std,0.188
00:00.0,MAC000003,Std,0.18
30:00.0,MAC000003,Std,0.154
00:00.0,MAC000003,Std,0.104
30:00.0,MAC000003,Std,0.114
00:00.0,MAC000003,Std,0.104
30:00.0,MAC000003,Std,0.124
00:00.0,MAC000003,Std,0.133
30:00.0,MAC000003,Std,1.536
00:00.0,MAC000003,Std,1.5369999
30:00.0,MAC000003,Std,0.493
00:00.0,MAC000003,Std,0.196
30:00.0,MAC000003,Std,0.393
00:00.0,MAC000003,Std,0.114
30:00.0,MAC000003,Std,0.465
00:00.0,MAC000003,Std,0.081
30:00.0,MAC000003,Std,0.083
00:00.0,MAC000003,Std,0.356
30:00.0,MAC000003,Std,0.063
00:00.0,MAC000003,Std,0.142
30:00.0,MAC000003,Std,0.414
00:00.0,MAC000003,Std,0.197
30:00.0,MAC000003,Std,0.31
00:00.0,MAC000003,Std,0.17
30:00.0,MAC000003,Std,0.236
00:00.0,MAC000003,Std,0.26
30:00.0,MAC000003,Std,0.22
00:00.0,MAC000003,Std,0.116
30:00.0,MAC000003,Std,0.101
00:00.0,MAC000003,Std,0.065
30:00.0,MAC000003,Std,0.099
00:00.0,MAC000003,Std,0.846
30:00.0,MAC000003,Std,0.579
00:00.0,MAC000003,Std,0.286
30:00.0,MAC000003,Std,0.236
00:00.0,MAC000003,Std,0.185
30:00.0,MAC000003,Std,0.092
00:00.0,MAC000003,Std,0.102
30:00.0,MAC000003,Std,0.068
00:00.0,MAC000003,Std,0.071
30:00.0,MAC000003,Std,0.111
00:00.0,MAC000003,Std,0.102
30:00.0,MAC000003,Std,0.147
00:00.0,MAC000003,Std,0.16
30:00.0,MAC000003,Std,0.104
00:00.0,MAC000003,Std,0.111
30:00.0,MAC000003,Std,0.063
00:00.0,MAC000003,Std,0.093
30:00.0,MAC000003,Std,0.082
00:00.0,MAC000003,Std,0.11
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.129
30:00.0,MAC000003,Std,0.161
00:00.0,MAC000003,Std,0.082
30:00.0,MAC000003,Std,0.071
00:00.0,MAC000003,Std,0.093
30:00.0,MAC000003,Std,1.5190001
00:00.0,MAC000003,Std,1.531
30:00.0,MAC000003,Std,0.138
00:00.0,MAC000003,Std,0.086
30:00.0,MAC000003,Std,0.561
00:00.0,MAC000003,Std,0.056
30:00.0,MAC000003,Std,0.08
00:00.0,MAC000003,Std,0.43
30:00.0,MAC000003,Std,0.097
00:00.0,MAC000003,Std,0.152
30:00.0,MAC000003,Std,0.45
00:00.0,MAC000003,Std,0.117
30:00.0,MAC000003,Std,0.649
00:00.0,MAC000003,Std,1.034
30:00.0,MAC000003,Std,0.298
00:00.0,MAC000003,Std,0.276
30:00.0,MAC000003,Std,0.257
00:00.0,MAC000003,Std,0.257
30:00.0,MAC000003,Std,0.086
00:00.0,MAC000003,Std,0.141
30:00.0,MAC000003,Std,0.27
00:00.0,MAC000003,Std,0.234
30:00.0,MAC000003,Std,0.149
00:00.0,MAC000003,Std,0.24
30:00.0,MAC000003,Std,0.179
00:00.0,MAC000003,Std,0.077
30:00.0,MAC000003,Std,0.128
00:00.0,MAC000003,Std,0.085
30:00.0,MAC000003,Std,0.11
00:00.0,MAC000003,Std,0.149
30:00.0,MAC000003,Std,0.168
00:00.0,MAC000003,Std,0.264
30:00.0,MAC000003,Std,0.235
00:00.0,MAC000003,Std,0.352
30:00.0,MAC000003,Std,0.25
00:00.0,MAC000003,Std,0.248
30:00.0,MAC000003,Std,0.282
00:00.0,MAC000003,Std,0.271
30:00.0,MAC000003,Std,0.262
00:00.0,MAC000003,Std,0.209
30:00.0,MAC000003,Std,0.135
00:00.0,MAC000003,Std,0.632
30:00.0,MAC000003,Std,0.228
00:00.0,MAC000003,Std,0.176
30:00.0,MAC000003,Std,0.173
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,0.109
00:00.0,MAC000003,Std,0.094
30:00.0,MAC000003,Std,1.507
00:00.0,MAC000003,Std,1.337
30:00.0,MAC000003,Std,0.112
00:00.0,MAC000003,Std,0.532
30:00.0,MAC000003,Std,0.2
00:00.0,MAC000003,Std,0.105
30:00.0,MAC000003,Std,0.435
00:00.0,MAC000003,Std,0.094
30:00.0,MAC000003,Std,0.114
00:00.0,MAC000003,Std,0.394
30:00.0,MAC000003,Std,0.117
00:00.0,MAC000003,Std,0.125
30:00.0,MAC000003,Std,0.377
00:00.0,MAC000003,Std,0.133
30:00.0,MAC000003,Std,0.195
00:00.0,MAC000003,Std,0.252
30:00.0,MAC000003,Std,0.339
00:00.0,MAC000003,Std,0.246
30:00.0,MAC000003,Std,0.166
00:00.0,MAC000003,Std,0.133
30:00.0,MAC000003,Std,0.104
00:00.0,MAC000003,Std,0.21
30:00.0,MAC000003,Std,0.367
00:00.0,MAC000003,Std,0.188
30:00.0,MAC000003,Std,0.162
00:00.0,MAC000003,Std,0.127
30:00.0,MAC000003,Std,0.171
00:00.0,MAC000003,Std,0.133
30:00.0,MAC000003,Std,0.077
00:00.0,MAC000003,Std,0.086
30:00.0,MAC000003,Std,0.116
00:00.0,MAC000003,Std,0.111
30:00.0,MAC000003,Std,0.165
00:00.0,MAC000003,Std,0.119
30:00.0,MAC000003,Std,0.172
00:00.0,MAC000003,Std,0.277
30:00.0,MAC000003,Std,0.218
00:00.0,MAC000003,Std,0.284
30:00.0,MAC000003,Std,0.155
00:00.0,MAC000003,Std,0.159
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.074
30:00.0,MAC000003,Std,0.118
00:00.0,MAC000003,Std,0.082
30:00.0,MAC000003,Std,0.107
